시가,고가,저가,종가,거래량,금액(백만)
46150.0,47100.0,46150.0,46950.0,12650168.0,591478.0
46750.0,46750.0,45800.0,46600.0,12436570.0,576545.0
45550.0,46100.0,45350.0,45750.0,9480688.0,433628.0
45200.0,45450.0,44850.0,45050.0,7362129.0,332300.0
44500.0,44900.0,44200.0,44650.0,11491713.0,511624.0
44950.0,45200.0,44300.0,44850.0,6821306.0,306038.0
44750.0,45600.0,44250.0,45350.0,9568081.0,430843.0
45500.0,45700.0,44900.0,45250.0,9729811.0,440020.0
45300.0,45650.0,44800.0,45500.0,8699728.0,394433.0
46850.0,47000.0,46250.0,46550.0,12535911.0,583256.0
44600.0,46250.0,44050.0,45850.0,21138016.0,966296.0
43800.0,44200.0,43100.0,44050.0,9846242.0,429486.0
43750.0,43900.0,43550.0,43900.0,7609563.0,333043.0
43950.0,44150.0,43450.0,43700.0,8188876.0,357784.0
43800.0,44250.0,43700.0,44200.0,16814163.0,740350.0
43700.0,44300.0,43550.0,43850.0,18039161.0,789951.0
44250.0,44450.0,43700.0,43850.0,8108343.0,356447.0
44300.0,44950.0,44150.0,44650.0,11431977.0,508997.0
44400.0,44450.0,43650.0,43650.0,10717408.0,471358.0
44450.0,44800.0,43800.0,43800.0,7729069.0,340351.0
43400.0,44950.0,43400.0,44450.0,11049749.0,490122.0
44000.0,44300.0,43700.0,44000.0,10202544.0,447977.0
44600.0,45100.0,44150.0,44250.0,10612405.0,471638.0
46000.0,46100.0,44800.0,44850.0,12926539.0,585692.0
46400.0,46500.0,45100.0,45100.0,23569321.0,1073229.0
47000.0,47250.0,46750.0,46750.0,8045211.0,377808.0
47350.0,47450.0,46500.0,46750.0,7985547.0,374675.0
47400.0,47550.0,47050.0,47350.0,7484716.0,354012.0
46500.0,47150.0,46450.0,47150.0,6895772.0,322775.0
46500.0,47200.0,46200.0,46950.0,8694009.0,406412.0
46750.0,47100.0,46500.0,46900.0,11506720.0,538847.0
45850.0,46150.0,45450.0,45950.0,6741395.0,309244.0
46500.0,46850.0,45850.0,46200.0,8183728.0,379386.0
46750.0,46850.0,45650.0,46050.0,10554643.0,487928.0
46600.0,47500.0,46150.0,47500.0,17259341.0,808870.0
46400.0,46700.0,46000.0,46200.0,11299738.0,522769.0
44650.0,46250.0,44650.0,46050.0,13184367.0,604234.0
44500.0,45000.0,44250.0,45000.0,11125044.0,496106.0
45700.0,45700.0,44650.0,44800.0,12689196.0,571011.0
46800.0,47100.0,46200.0,46200.0,15872001.0,739207.0
46650.0,46950.0,46250.0,46350.0,13832454.0,644180.0
46650.0,47050.0,46150.0,46150.0,21621145.0,1007418.0
44800.0,46400.0,44800.0,46400.0,17505980.0,802320.0
45050.0,45500.0,44350.0,45500.0,16215017.0,729601.0
45000.0,45500.0,44600.0,45050.0,17998914.0,812166.0
44300.0,44750.0,43750.0,44750.0,22789395.0,1009868.0
43050.0,43100.0,42350.0,43050.0,14747623.0,632002.0
41350.0,42250.0,41350.0,42000.0,11071079.0,463297.0
42750.0,42850.0,41850.0,42150.0,9964356.0,420047.0
42700.0,42750.0,41900.0,42750.0,11355701.0,482176.0
42000.0,42400.0,41950.0,42300.0,11029256.0,465779.0
41700.0,42100.0,41450.0,41950.0,11736903.0,491377.0
41150.0,41450.0,40700.0,41450.0,8491595.0,349968.0
40050.0,41100.0,39850.0,41100.0,11492756.0,468238.0
40450.0,40700.0,39850.0,40050.0,11984996.0,481959.0
40350.0,40550.0,39950.0,40500.0,11661063.0,470286.0
40000.0,40150.0,39600.0,39800.0,14731699.0,587063.0
38650.0,39600.0,38300.0,39600.0,17452708.0,683004.0
38000.0,39200.0,37950.0,38100.0,12756554.0,491578.0
38000.0,38900.0,37800.0,38750.0,12748997.0,490833.0
37450.0,37600.0,36850.0,37450.0,14108958.0,525403.0
38300.0,38550.0,37450.0,37600.0,12471493.0,472967.0
39400.0,39400.0,38550.0,38750.0,7847664.0,304683.0
38250.0,38900.0,38200.0,38700.0,9900267.0,382576.0
38700.0,38800.0,38100.0,38250.0,10510643.0,403521.0
38400.0,38750.0,38300.0,38350.0,12707675.0,488546.0
38500.0,39050.0,38300.0,38800.0,9729530.0,376007.0
38200.0,38650.0,38100.0,38650.0,14947080.0,575189.0
38600.0,39100.0,38500.0,38650.0,11937617.0,462010.0
38900.0,39350.0,38850.0,39100.0,9942037.0,388002.0
38300.0,39200.0,38300.0,38900.0,11042101.0,429736.0
38650.0,39600.0,38650.0,39150.0,11532968.0,452403.0
40200.0,40200.0,38700.0,38950.0,19671783.0,768559.0
40650.0,40750.0,40000.0,40000.0,26254646.0,1054673.0
40250.0,40700.0,40150.0,40450.0,12024279.0,486186.0
40600.0,40700.0,40200.0,40250.0,10638766.0,429054.0
40450.0,40650.0,40000.0,40200.0,14892263.0,598917.0
40900.0,41400.0,40850.0,40950.0,11433083.0,469836.0
40600.0,41100.0,40450.0,40500.0,14251826.0,579350.0
40900.0,41750.0,40850.0,41450.0,12631983.0,522455.0
42650.0,42900.0,41900.0,42150.0,14347746.0,605987.0
42750.0,43400.0,42400.0,43250.0,12110702.0,521014.0
43450.0,44000.0,41750.0,41850.0,19775519.0,838775.0
43850.0,43850.0,42900.0,43150.0,8473511.0,367283.0
42800.0,43200.0,42750.0,43150.0,6943099.0,298451.0
42900.0,43100.0,42500.0,43050.0,8367091.0,358411.0
42150.0,42800.0,42100.0,42600.0,6613009.0,281293.0
42450.0,42600.0,41900.0,42400.0,5192638.0,219016.0
42000.0,42650.0,42000.0,42450.0,5970796.0,253026.0
41800.0,42300.0,41800.0,42100.0,10769589.0,452949.0
42450.0,43000.0,42100.0,42800.0,9420664.0,402663.0
44050.0,44250.0,43450.0,43650.0,7538720.0,329485.0
44600.0,44750.0,43700.0,44000.0,7777124.0,343559.0
44050.0,44350.0,43500.0,44250.0,5864067.0,258043.0
44500.0,44500.0,43800.0,44100.0,6783344.0,298840.0
43900.0,44500.0,43400.0,44500.0,9311126.0,410327.0
43850.0,45250.0,43700.0,45200.0,8552566.0,383763.0
44450.0,44850.0,43900.0,44300.0,7318500.0,324257.0
44900.0,45050.0,44050.0,44050.0,12617397.0,562057.0
43600.0,44500.0,43400.0,44000.0,11553998.0,508909.0
43750.0,43800.0,42950.0,43750.0,7713625.0,335006.0
43750.0,43800.0,42900.0,43800.0,9426777.0,409145.0
43050.0,44250.0,42800.0,44150.0,16517112.0,716243.0
42450.0,42950.0,42150.0,42150.0,13423132.0,570459.0
42900.0,43350.0,41700.0,42400.0,17621480.0,747033.0
41400.0,43000.0,41000.0,42350.0,14205190.0,604196.0
40850.0,41950.0,40550.0,41400.0,14460521.0,597886.0
41100.0,41300.0,40400.0,41000.0,14413864.0,589371.0
40600.0,41550.0,40550.0,41000.0,19338170.0,793656.0
43050.0,43100.0,42250.0,42550.0,13522825.0,575195.0
43300.0,43450.0,42550.0,43050.0,9531231.0,410359.0
43450.0,43950.0,43200.0,43550.0,8357648.0,364048.0
43900.0,44150.0,43450.0,43900.0,7842520.0,343941.0
43950.0,44450.0,43700.0,44050.0,8347725.0,368460.0
44150.0,44500.0,44000.0,44150.0,8306193.0,367501.0
43700.0,44150.0,43350.0,43600.0,6825677.0,298410.0
44050.0,44050.0,43350.0,43800.0,7434522.0,324350.0
43200.0,44650.0,43200.0,44000.0,12640906.0,555819.0
44000.0,44650.0,43100.0,43100.0,19324537.0,844344.0
45250.0,45500.0,44500.0,45300.0,10341349.0,467913.0
44200.0,45200.0,44200.0,44950.0,6759464.0,303660.0
44800.0,45500.0,44550.0,44700.0,10544165.0,472928.0
45150.0,45600.0,44700.0,44700.0,11865327.0,533018.0
46450.0,46700.0,45700.0,45700.0,6607188.0,304304.0
46450.0,46800.0,45800.0,46350.0,6354983.0,293933.0
47250.0,47250.0,46300.0,46450.0,11270515.0,526128.0
46950.0,47500.0,46450.0,47500.0,15804586.0,742801.0
46550.0,47550.0,46550.0,47400.0,14476906.0,682177.0
46850.0,47600.0,46400.0,47250.0,13536966.0,638839.0
46000.0,46200.0,45700.0,46150.0,9367454.0,430987.0
44950.0,45900.0,44700.0,45500.0,9987090.0,454870.0
45550.0,45800.0,44900.0,45150.0,8123384.0,367361.0
45000.0,45850.0,44900.0,45850.0,12446344.0,567635.0
44550.0,44750.0,44000.0,44050.0,18277942.0,807795.0
44900.0,45100.0,44500.0,44550.0,12995269.0,580626.0
45550.0,45900.0,45050.0,45050.0,9865790.0,447167.0
45450.0,45550.0,45000.0,45500.0,9979838.0,452310.0
44500.0,45200.0,44400.0,44900.0,18285508.0,819216.0
46200.0,46400.0,45800.0,46100.0,9040553.0,416318.0
47300.0,47450.0,46400.0,46600.0,9139998.0,429158.0
47550.0,47800.0,47200.0,47650.0,6791255.0,323146.0
48200.0,48300.0,47300.0,47450.0,8595084.0,409460.0
47100.0,48450.0,47000.0,48450.0,13577454.0,652318.0
46950.0,47950.0,46700.0,47650.0,12193231.0,580259.0
46750.0,46800.0,46400.0,46800.0,5572374.0,259964.0
46800.0,46950.0,46300.0,46550.0,7365976.0,343323.0
46100.0,46550.0,46000.0,46300.0,5263782.0,243696.0
45900.0,46400.0,45550.0,46150.0,6582535.0,302213.0
46150.0,46200.0,45700.0,46200.0,6730918.0,309343.0
45150.0,46200.0,44900.0,46100.0,11641656.0,532916.0
43700.0,44900.0,43700.0,44800.0,9520270.0,423683.0
43500.0,44200.0,43500.0,43850.0,7289124.0,319180.0
44050.0,44400.0,44050.0,44100.0,6808747.0,300778.0
43800.0,44650.0,43700.0,44250.0,10088229.0,445398.0
44850.0,45400.0,44850.0,45150.0,6409259.0,289643.0
44950.0,45100.0,44650.0,45050.0,9803831.0,440075.0
46150.0,46400.0,44850.0,45400.0,16670643.0,757074.0
47000.0,47050.0,46450.0,46900.0,12010886.0,562116.0
47000.0,47000.0,46550.0,46800.0,6429338.0,300496.0
46300.0,46750.0,45900.0,46700.0,9058174.0,421267.0
46150.0,46150.0,45750.0,45800.0,6771979.0,311103.0
45850.0,45900.0,45450.0,45750.0,8274944.0,377640.0
46550.0,46800.0,45500.0,45550.0,8560924.0,393893.0
46050.0,46850.0,46050.0,46550.0,7484499.0,347629.0
46200.0,46450.0,46000.0,46250.0,8033607.0,371442.0
46550.0,46800.0,46350.0,46500.0,5723035.0,266138.0
46450.0,47000.0,46450.0,46900.0,4762460.0,222452.0
46100.0,47000.0,46000.0,46900.0,7374946.0,344072.0
46250.0,46550.0,45900.0,46150.0,7222471.0,333206.0
46350.0,46600.0,45950.0,46150.0,8261363.0,381832.0
47100.0,47200.0,46150.0,46500.0,10823782.0,503027.0
47000.0,47600.0,46700.0,47450.0,10474547.0,493878.0
47050.0,47200.0,46600.0,46900.0,9880128.0,464089.0
46700.0,47200.0,46450.0,46550.0,10952645.0,511712.0
46150.0,46200.0,45600.0,45850.0,8892953.0,408292.0
46800.0,46800.0,46000.0,46050.0,7678719.0,356079.0
45800.0,46500.0,45750.0,46500.0,11543389.0,533402.0
45900.0,46250.0,45450.0,45500.0,11828104.0,541037.0
46400.0,46450.0,45400.0,46000.0,11224077.0,515224.0
46200.0,46550.0,46100.0,46300.0,10528665.0,487991.0
45500.0,46100.0,45200.0,45600.0,11602464.0,529092.0
45500.0,45850.0,44650.0,44900.0,17843706.0,803678.0
46100.0,46550.0,45600.0,45950.0,7039773.0,323468.0
46700.0,47050.0,46050.0,46250.0,8776763.0,408110.0
45750.0,46450.0,45750.0,46150.0,10959655.0,505688.0
46500.0,47150.0,45500.0,45550.0,13112253.0,606566.0
46250.0,47150.0,46200.0,46650.0,14099635.0,657785.0
46850.0,47150.0,46600.0,46800.0,12784800.0,598306.0
47450.0,48500.0,47000.0,47950.0,15274752.0,728041.0
45900.0,47300.0,45900.0,47000.0,11223166.0,523396.0
47050.0,47050.0,46150.0,46650.0,10587711.0,493006.0
47000.0,47250.0,46200.0,47250.0,10298006.0,481759.0
47900.0,47900.0,47050.0,47050.0,10015541.0,474358.0
47450.0,47600.0,46850.0,47000.0,12959316.0,611840.0
47200.0,47350.0,46500.0,47000.0,15217971.0,715277.0
47600.0,47650.0,46200.0,46600.0,16661870.0,776902.0
48500.0,48700.0,47650.0,47650.0,17080892.0,819653.0
49000.0,49000.0,48200.0,48200.0,20971729.0,1015091.0
49700.0,49800.0,49250.0,49400.0,12110569.0,598929.0
49750.0,50300.0,49350.0,49900.0,10571312.0,526740.0
50200.0,50400.0,49600.0,49650.0,16951706.0,845303.0
51800.0,51800.0,50500.0,50600.0,13590016.0,692916.0
51100.0,51400.0,50400.0,51300.0,9144100.0,465525.0
50800.0,51200.0,50700.0,51100.0,9767171.0,498094.0
50500.0,51700.0,49950.0,51300.0,13038499.0,665063.0
50400.0,50800.0,49850.0,50700.0,63491109.0,3160206.0
51300.0,51500.0,49100.0,49500.0,20498098.0,1026413.0
52200.0,52500.0,51300.0,51300.0,8480437.0,437715.0
52500.0,53000.0,52000.0,52300.0,9787820.0,513194.0
51000.0,52800.0,50800.0,52700.0,15207266.0,795151.0
52000.0,52000.0,51100.0,51400.0,8289275.0,426264.0
50600.0,52000.0,50400.0,51800.0,17095490.0,878627.0
49650.0,50200.0,49100.0,50000.0,9020998.0,449245.0
49900.0,49900.0,49350.0,49500.0,6706570.0,332487.0
50300.0,50500.0,49400.0,49400.0,10365440.0,515599.0
49200.0,50200.0,49150.0,49850.0,15918683.0,792346.0
50200.0,50400.0,49100.0,49200.0,18709146.0,925775.0
51000.0,51100.0,49900.0,50100.0,14909272.0,749532.0
52000.0,52200.0,51200.0,51300.0,10314997.0,533765.0
51700.0,51700.0,50600.0,51600.0,13905263.0,712206.0
52600.0,52800.0,50900.0,50900.0,16128305.0,831372.0
52600.0,53200.0,51900.0,52600.0,23104720.0,1218273.0
53000.0,53900.0,51800.0,51900.0,39565391.0,2078018.0
53380.0,53640.0,52440.0,53000.0,30310800.0,1611240.0
50420.0,52160.0,50400.0,52140.0,18046550.0,931526.0
49220.0,50500.0,49220.0,50400.0,16614600.0,826566.0
51840.0,51860.0,50080.0,50460.0,15770300.0,799556.0
51000.0,52080.0,51000.0,51900.0,11619000.0,600825.0
51800.0,52260.0,51420.0,51620.0,11761000.0,609152.0
52000.0,52980.0,51540.0,52780.0,17190550.0,901505.0
51000.0,51360.0,50580.0,51360.0,13462600.0,689012.0
50240.0,50540.0,49820.0,49980.0,7772000.0,389066.0
50320.0,50600.0,49860.0,50340.0,7877450.0,396053.0
49600.0,50180.0,49400.0,49800.0,10278300.0,512556.0
49440.0,49440.0,48880.0,49000.0,12466250.0,612211.0
49900.0,49900.0,48600.0,48860.0,10051100.0,495246.0
48540.0,49220.0,48040.0,48880.0,10984350.0,534757.0
48260.0,49440.0,48200.0,49200.0,9950400.0,488396.0
48000.0,48580.0,47400.0,48400.0,12532700.0,603211.0
47400.0,49380.0,47340.0,48740.0,13245600.0,642625.0
48160.0,48260.0,46920.0,46920.0,12384200.0,586682.0
47880.0,48140.0,47280.0,48120.0,12768250.0,609109.0
49000.0,49220.0,48500.0,48540.0,7115650.0,346383.0
49080.0,49900.0,49080.0,49220.0,7777100.0,385610.0
48700.0,49560.0,48320.0,49040.0,10067000.0,492355.0
49100.0,49100.0,48340.0,48700.0,15159450.0,737579.0
50320.0,50460.0,49080.0,49980.0,11874000.0,591916.0
49420.0,50280.0,49040.0,50280.0,10057750.0,500546.0
50340.0,50720.0,49600.0,49720.0,14854950.0,745226.0
51060.0,51780.0,51040.0,51780.0,8454100.0,434966.0
51780.0,51780.0,51060.0,51060.0,8905200.0,456127.0
50700.0,51200.0,50100.0,51200.0,8193250.0,414791.0
50620.0,51340.0,50440.0,50740.0,8218850.0,417387.0
51220.0,51420.0,50240.0,51140.0,12184900.0,618931.0
52000.0,52020.0,51020.0,51540.0,8882450.0,458294.0
51020.0,52000.0,51000.0,51760.0,12713250.0,655032.0
50760.0,51660.0,50360.0,51660.0,20098700.0,1025227.0
50560.0,50780.0,49580.0,49740.0,8688950.0,434749.0
49440.0,50540.0,49240.0,49740.0,14304400.0,714233.0
49200.0,49480.0,48080.0,49200.0,19463650.0,952844.0
48200.0,48900.0,47220.0,48620.0,21427050.0,1036655.0
45920.0,47100.0,45820.0,47020.0,15423350.0,719308.0
45820.0,46160.0,45080.0,45200.0,14100950.0,639638.0
46580.0,46800.0,46000.0,46020.0,13265500.0,613079.0
47380.0,48100.0,47000.0,47060.0,15162350.0,718972.0
48360.0,48380.0,47380.0,47380.0,9830550.0,470191.0
47280.0,47560.0,47080.0,47380.0,9560650.0,452022.0
46760.0,47800.0,46760.0,47220.0,12423300.0,587289.0
47260.0,47260.0,46760.0,46760.0,8869950.0,416553.0
47280.0,47580.0,46840.0,47280.0,12880200.0,607523.0
48040.0,48160.0,47220.0,47400.0,10122600.0,481058.0
49800.0,49800.0,47860.0,48380.0,15353450.0,746463.0
48080.0,49100.0,47940.0,49000.0,18905900.0,922638.0
46200.0,48060.0,46200.0,47540.0,18923250.0,896531.0
45100.0,46320.0,45040.0,45720.0,15754950.0,719931.0
44440.0,45180.0,44420.0,44700.0,17465000.0,780791.0
46120.0,46620.0,45980.0,46000.0,23251050.0,1075498.0
48240.0,48260.0,45800.0,45800.0,23448050.0,1097891.0
46600.0,47920.0,46580.0,47420.0,19406450.0,913940.0
46500.0,48320.0,46000.0,47920.0,28357900.0,1333663.0
49380.0,49400.0,47700.0,47700.0,29260350.0,1408721.0
50620.0,50960.0,49720.0,49820.0,27609450.0,1385573.0
50020.0,54140.0,49600.0,49900.0,64681300.0,3351453.0
50440.0,50640.0,49780.0,49800.0,12284550.0,616154.0
51200.0,51480.0,50900.0,51220.0,11838800.0,606586.0
50500.0,50780.0,49840.0,50780.0,10350100.0,522485.0
49220.0,50360.0,49160.0,50260.0,11160350.0,556833.0
48860.0,49700.0,48560.0,49340.0,9550500.0,470754.0
48660.0,49160.0,48300.0,49160.0,13532700.0,660111.0
48640.0,48680.0,47960.0,48240.0,12520900.0,603095.0
50380.0,50380.0,49040.0,49320.0,9219950.0,456633.0
50020.0,50640.0,49820.0,49900.0,14848850.0,745730.0
50020.0,50020.0,49060.0,49620.0,11053050.0,548605.0
48760.0,50140.0,48620.0,50000.0,20389650.0,1006208.0
48800.0,48980.0,47920.0,48540.0,10096000.0,490175.0
48240.0,48480.0,46760.0,48200.0,27270450.0,1294609.0
48200.0,49260.0,48020.0,48240.0,25123800.0,1216611.0
50500.0,50520.0,48640.0,48840.0,18566800.0,913423.0
51460.0,51720.0,49980.0,50400.0,18013600.0,915580.0
52400.0,52520.0,51500.0,52020.0,8383650.0,435974.0
51300.0,52120.0,51200.0,52120.0,9481150.0,490793.0
52120.0,52180.0,50640.0,51080.0,11695450.0,600532.0
52540.0,52560.0,51420.0,51620.0,10013500.0,518346.0
51380.0,51400.0,50780.0,51020.0,8474250.0,432677.0
49560.0,50960.0,49500.0,50960.0,8985450.0,453636.0
48960.0,49560.0,48460.0,49360.0,10743600.0,526056.0
49760.0,50100.0,48200.0,48200.0,16039850.0,787685.0
49400.0,49960.0,49240.0,49700.0,11199650.0,555690.0
51000.0,51060.0,49100.0,49140.0,15624300.0,777079.0
51500.0,51760.0,50820.0,50880.0,10080550.0,515676.0
51540.0,52080.0,51520.0,51560.0,11978600.0,619174.0
50620.0,51240.0,50620.0,51200.0,7350250.0,374975.0
51240.0,51480.0,50520.0,50620.0,14928550.0,758781.0
51320.0,52280.0,51060.0,51060.0,20310400.0,1045355.0
52100.0,52100.0,51100.0,51320.0,11333700.0,582367.0
51820.0,52100.0,51660.0,52100.0,8765050.0,455568.0
52000.0,52040.0,51500.0,51780.0,8125850.0,421004.0
51360.0,52000.0,51040.0,52000.0,11290450.0,583556.0
50040.0,50980.0,50020.0,50740.0,11065600.0,558342.0
51260.0,51560.0,50020.0,50020.0,10889200.0,551946.0
50600.0,51300.0,50280.0,51260.0,9326550.0,474720.0
50840.0,51340.0,50020.0,51340.0,14865050.0,754516.0
50800.0,51780.0,50800.0,50840.0,12868600.0,657572.0
50800.0,51860.0,50200.0,50800.0,29634150.0,1508197.0
53200.0,53240.0,52500.0,52600.0,9590250.0,506608.0
52700.0,53280.0,51720.0,53280.0,13499400.0,711004.0
55360.0,55360.0,52640.0,52640.0,18128900.0,968531.0
55300.0,55500.0,55180.0,55460.0,4536200.0,250988.0
55960.0,55980.0,55020.0,55300.0,6272900.0,347695.0
55980.0,56200.0,55620.0,55960.0,7952950.0,445038.0
55400.0,55840.0,55280.0,55280.0,10324700.0,572672.0
55900.0,55980.0,55200.0,55200.0,9472750.0,525666.0
56400.0,56880.0,55820.0,55820.0,10733150.0,604732.0
55440.0,56000.0,55400.0,55780.0,7640700.0,426175.0
55920.0,56320.0,55320.0,55340.0,8816950.0,489677.0
56380.0,56740.0,55920.0,55920.0,6725000.0,378279.0
56400.0,56800.0,56100.0,56380.0,8806650.0,497016.0
55800.0,56540.0,55780.0,56400.0,6748800.0,379470.0
56920.0,56920.0,55900.0,56340.0,11994050.0,676120.0
56100.0,57060.0,55860.0,56760.0,8520200.0,482400.0
56380.0,56920.0,55860.0,56100.0,7464550.0,420906.0
56380.0,56500.0,55340.0,56380.0,9000950.0,503797.0
57060.0,57140.0,55860.0,56380.0,9935800.0,559081.0
57500.0,57520.0,56760.0,57060.0,10721050.0,612648.0
57500.0,57500.0,56180.0,57220.0,14510250.0,827304.0
54060.0,55440.0,53500.0,55080.0,13381550.0,731774.0
53780.0,54320.0,53700.0,54040.0,8196150.0,442428.0
52400.0,53320.0,52140.0,53080.0,7392500.0,390462.0
53720.0,53900.0,52400.0,52400.0,9776550.0,519397.0
54040.0,54420.0,53700.0,53900.0,5882850.0,317984.0
54700.0,54780.0,54040.0,54040.0,5806050.0,315300.0
54600.0,54640.0,54000.0,54300.0,8311050.0,451293.0
52800.0,54100.0,52800.0,53840.0,8027050.0,430069.0
54700.0,54700.0,52980.0,52980.0,12108700.0,648924.0
54820.0,55240.0,54040.0,54760.0,10110750.0,552823.0
54020.0,55380.0,54000.0,54800.0,10607800.0,581801.0
53980.0,54860.0,53760.0,53920.0,9769950.0,528327.0
54540.0,54840.0,53780.0,54000.0,12601650.0,684501.0
54840.0,55160.0,54100.0,54800.0,13890700.0,758714.0
53600.0,54760.0,53340.0,54640.0,13652150.0,739463.0
53360.0,53640.0,52800.0,52800.0,20519800.0,1094899.0
51180.0,51620.0,50840.0,51280.0,12909400.0,660771.0
52260.0,52460.0,51260.0,51260.0,12025450.0,621422.0
52000.0,52200.0,51500.0,51680.0,10797000.0,559621.0
53020.0,53120.0,51560.0,51660.0,17057200.0,891589.0
53000.0,53680.0,53000.0,53620.0,9303100.0,495835.0
52960.0,53600.0,52460.0,53000.0,13922400.0,737049.0
52220.0,52960.0,52220.0,52800.0,8839800.0,465062.0
52120.0,52500.0,51840.0,52220.0,9292750.0,484906.0
52500.0,52640.0,51780.0,52120.0,9850400.0,514914.0
50540.0,52480.0,50520.0,52480.0,11524950.0,595517.0
50300.0,50560.0,49860.0,50400.0,10757300.0,540675.0
50060.0,50320.0,49760.0,50300.0,14204750.0,712919.0
49820.0,50400.0,49440.0,49620.0,9357000.0,467668.0
50200.0,50220.0,49140.0,49600.0,12029750.0,597016.0
49700.0,50180.0,49500.0,49800.0,10374750.0,518082.0
48700.0,49180.0,48580.0,49080.0,10893000.0,533460.0
47000.0,48220.0,47000.0,48120.0,9676500.0,463091.0
46760.0,47180.0,46700.0,47000.0,10811050.0,507656.0
46240.0,46900.0,45960.0,46760.0,11716100.0,546006.0
45780.0,46360.0,45500.0,46040.0,7943500.0,365737.0
46460.0,46640.0,46300.0,46480.0,10641700.0,494804.0
46220.0,46640.0,46000.0,46320.0,11011700.0,510203.0
46380.0,46400.0,45960.0,46200.0,7513000.0,346606.0
45640.0,46080.0,45160.0,46080.0,12623650.0,576044.0
47020.0,47240.0,45960.0,46100.0,9962100.0,461531.0
47880.0,47880.0,46720.0,47020.0,11243550.0,531461.0
47520.0,47660.0,47340.0,47520.0,8657450.0,411383.0
47780.0,47780.0,47180.0,47480.0,9384700.0,445401.0
46820.0,47160.0,46700.0,47000.0,7381750.0,346683.0
47240.0,47240.0,46580.0,46840.0,5103450.0,239073.0
46760.0,47240.0,46240.0,46900.0,10477950.0,489716.0
46960.0,47300.0,46740.0,47040.0,12415850.0,583979.0
46220.0,46380.0,46000.0,46200.0,21913650.0,1012673.0
45120.0,45400.0,44720.0,45000.0,19185600.0,863953.0
45120.0,45300.0,44220.0,44620.0,25407300.0,1136794.0
46200.0,46320.0,45460.0,45900.0,22986150.0,1053995.0
47400.0,47400.0,46240.0,46280.0,14555400.0,680058.0
47980.0,48260.0,47480.0,47720.0,7979600.0,381846.0
47500.0,48080.0,47440.0,47580.0,7218250.0,344848.0
48160.0,48180.0,47500.0,47700.0,8359200.0,399425.0
49000.0,49000.0,47120.0,47780.0,15540800.0,742789.0
49200.0,49340.0,48600.0,49000.0,7777450.0,381140.0
48000.0,48840.0,47540.0,48600.0,11369500.0,550599.0
47420.0,48240.0,46920.0,48200.0,12701400.0,607345.0
49800.0,49800.0,47380.0,47760.0,26168300.0,1260320.0
50000.0,50640.0,49560.0,49800.0,11449500.0,572362.0
49600.0,50020.0,49300.0,49840.0,11224800.0,558106.0
50500.0,50760.0,49940.0,50000.0,10810600.0,544043.0
50700.0,51000.0,50620.0,50860.0,7099750.0,360550.0
50860.0,51160.0,50520.0,51080.0,8449050.0,429929.0
50760.0,51320.0,50560.0,51200.0,8367600.0,426097.0
50620.0,50820.0,50000.0,50740.0,11157500.0,563250.0
50420.0,50880.0,50360.0,50840.0,7084450.0,359008.0
50900.0,51020.0,50520.0,50640.0,8976100.0,455815.0
51000.0,51080.0,50420.0,50480.0,8239000.0,417657.0
50080.0,50940.0,50040.0,50560.0,16034150.0,812120.0
49000.0,50000.0,48840.0,49880.0,9486150.0,469394.0
48640.0,49000.0,48280.0,49000.0,9717800.0,473384.0
48500.0,48900.0,48320.0,48660.0,10792750.0,524350.0
47740.0,48120.0,47620.0,47860.0,8131900.0,389456.0
48000.0,48100.0,47720.0,48060.0,10923050.0,523918.0
46820.0,47680.0,46780.0,47580.0,10640250.0,502796.0
47160.0,47400.0,46900.0,47000.0,7961000.0,375038.0
47500.0,47780.0,47120.0,47220.0,6805550.0,321964.0
47500.0,47620.0,47100.0,47540.0,11877550.0,562979.0
48040.0,48320.0,47940.0,47940.0,8306550.0,399659.0
47600.0,48000.0,47560.0,47700.0,9572500.0,456952.0
48220.0,48400.0,47900.0,48300.0,9616750.0,463577.0
47520.0,48360.0,47520.0,48280.0,8552800.0,411643.0
47600.0,47780.0,47420.0,47620.0,9515100.0,452913.0
47960.0,48080.0,47720.0,47960.0,11455800.0,548291.0
47740.0,48120.0,47480.0,47480.0,9973650.0,475861.0
47240.0,48140.0,47220.0,48140.0,15045000.0,717838.0
45580.0,46560.0,45560.0,46560.0,11303900.0,523048.0
45500.0,45940.0,45460.0,45580.0,17403450.0,794685.0
45680.0,45920.0,45180.0,45680.0,9657000.0,439964.0
45800.0,46060.0,45240.0,45360.0,10166700.0,462672.0
45140.0,45620.0,45140.0,45400.0,8624900.0,391608.0
45420.0,45600.0,45140.0,45380.0,10954300.0,496587.0
45680.0,46440.0,45600.0,46100.0,11732850.0,540509.0
45000.0,45580.0,45000.0,45160.0,13978750.0,632162.0
46500.0,46500.0,45240.0,45300.0,13729400.0,628870.0
46040.0,46360.0,45720.0,45940.0,7599400.0,349813.0
45060.0,45960.0,45000.0,45960.0,12488750.0,570062.0
44860.0,44900.0,44400.0,44680.0,9753500.0,435364.0
44580.0,45020.0,44400.0,44700.0,18669100.0,833718.0
45520.0,45660.0,44480.0,44640.0,12433600.0,556846.0
46220.0,46400.0,45380.0,45620.0,8739550.0,401733.0
